member_id,first_name,middle_name,last_name,birth_date,ssn,gender,address1,address2,city,state,zip,member_external_id
RI0000343,NICHOLAS,,PARKS,,,FEMALE,,,,RI,,1745628147
RI0000344,ALEX,,RODRIGUEZ,,,FEMALE,,,,RI,,1334794676
RI0000345,ELIZABETH,RICHARD,WATSON,,,MALE,,,,RI,,1650036867
RI0000346,AARON,LOGAN,HOPKINS,,,FEMALE,,,,RI,,1689816609
RI0000347,VICTOR,JACOB,RICE,,,FEMALE,,,,RI,,1477673172
RI0000348,DANIEL,MONICA,HUDSON,,,FEMALE,,,,RI,,1205484215
RI0000349,KEVIN,,GRAHAM,,,FEMALE,,,,RI,,1734052284
RI0000350,LINDA,MATTHEW,HALL,,,FEMALE,,,,RI,,1135140332
RI0000351,CHRISTINE,,HENDRICKS,,,MALE,,,,RI,,1797002051
RI0000352,KATHERINE,OSCAR,MASON,,,FEMALE,,,,RI,,1164906757
RI0000353,JIMMY,,WILLIAMS,,,MALE,,,,RI,,1283264539
RI0000354,HAILEY,,MURRAY,,,FEMALE,,,,RI,,1335318211
RI0000355,DANIEL,ROBERT,ANDRADE,,,MALE,,,,RI,,1740419454
RI0000356,JUDITH,RODNEY,HAYES,,,MALE,,,,RI,,1010269691
RI0000357,JUAN,KELLY,SMITH,,,FEMALE,,,,RI,,1450705166
RI0000358,HANNAH,,GALVAN,,,FEMALE,,,,RI,,1871678376
RI0000359,ANNE,,WILLIS,,,FEMALE,,,,RI,,1309928834
RI0000360,CHARLES,,VILLANUEVA,,,MALE,,,,RI,,1171017659
RI0000361,MICHAEL,NICHOLAS,MENDOZA,,,FEMALE,,,,RI,,1911118545
RI0000362,LARRY,,MORROW,,,FEMALE,,,,RI,,1507296615
RI0000363,SHAWNA,KATIE,JOHNSON,,,MALE,,,,RI,,1541255262
RI0000364,JENNIFER,SANDRA,NELSON,,,FEMALE,,,,RI,,1343075367
RI0000365,SANDY,SONYA,GILES,,,MALE,,,,RI,,1971915335
RI0000366,JESSICA,,GUTIERREZ,,,MALE,,,,RI,,1334671077
RI0000367,THERESA,,COFFEY,,,MALE,,,,RI,,1604995109
RI0000368,KRISTA,CHRISTOPHER,THOMAS,,,MALE,,,,RI,,1859148786
RI0000369,RYAN,MATTHEW,WEST,,,FEMALE,,,,RI,,1082875283
RI0000370,SARAH,DAVID,WOOD,,,MALE,,,,RI,,1049226810
RI0000371,JESSICA,SABRINA,ATKINSON,,,FEMALE,,,,RI,,1953475486
RI0000372,LINDA,,LOVE,,,FEMALE,,,,RI,,1317816275
RI0000373,DANIEL,,GEORGE,,,FEMALE,,,,RI,,1597227299
RI0000374,ZACHARY,,PEREZ,,,MALE,,,,RI,,1386964050
RI0000375,ELIZABETH,KATHERINE,FLETCHER,,,MALE,,,,RI,,1650556878
RI0000376,ANTHONY,,HOLDEN,,,MALE,,,,RI,,1998656649
RI0000377,JULIE,,PATTON,,,FEMALE,,,,RI,,1234771103
RI0000378,GREGORY,,SALAZAR,,,MALE,,,,RI,,1348881248
RI0000379,KRISTEN,COURTNEY,CAMPOS,,,FEMALE,,,,RI,,1321330807
RI0000380,KATRINA,WENDY,JOHNSON,,,MALE,,,,RI,,1516466451
RI0000381,THOMAS,BRYAN,COLLINS,,,FEMALE,,,,RI,,1853575415
RI0000382,CODY,,JOHNSON,,,FEMALE,,,,RI,,1745744906
RI0000383,KRISTEN,,HUNT,,,MALE,,,,RI,,1313721441
RI0000384,KELSEY,,COLEMAN,,,FEMALE,,,,RI,,1004779857
RI0000385,STEVEN,ADRIANA,OLSON,,,FEMALE,,,,RI,,1842114184
RI0000386,TERESA,JEREMIAH,CARTER,,,MALE,,,,RI,,1499406489
RI0000387,CYNTHIA,,LYONS,,,MALE,,,,RI,,1114983445
RI0000388,ERICA,JESSICA,BUTLER,,,MALE,,,,RI,,1139140789
RI0000389,BRITTANY,DANIEL,YOUNG,,,FEMALE,,,,RI,,1010315431
RI0000390,MARVIN,,HARRIS,,,MALE,,,,RI,,1280403947
RI0000391,JENNIFER,,TAYLOR,,,FEMALE,,,,RI,,1587790601
RI0000392,MELISSA,KEITH,TORRES,,,FEMALE,,,,RI,,1046440873
RI0000393,PAUL,,JONES,,,MALE,,,,RI,,1421183853
RI0000394,JENNIFER,SHANNON,VILLEGAS,,,FEMALE,,,,RI,,1422459749
RI0000395,MARY,,VANCE,,,FEMALE,,,,RI,,1271710094
RI0000396,CRAIG,,HALL,,,MALE,,,,RI,,1310121444
RI0000397,ANNA,LYDIA,ASHLEY,,,MALE,,,,RI,,1574559301
RI0000398,GREG,,BROOKS,,,MALE,,,,RI,,1545387309
RI0000399,DONNA,,KENNEDY,,,FEMALE,,,,RI,,1011938069
RI0000400,RYAN,,REID,,,MALE,,,,RI,,1429258760
RI0000401,ANTHONY,,FRENCH,,,MALE,,,,RI,,1947200765
RI0000402,EDWARD,APRIL,GONZALEZ,,,MALE,,,,RI,,1747616040
RI0000403,BRENDAN,JARED,HAMILTON,,,FEMALE,,,,RI,,1189844429
RI0000404,JOSHUA,JOANNA,PRATT,,,MALE,,,,RI,,1823165134
RI0000405,ROBERT,,SCHMIDT,,,MALE,,,,RI,,1350408221
RI0000406,LORI,,MASON,,,FEMALE,,,,RI,,1419521735
RI0000407,MADELINE,LARRY,MCMAHON,,,MALE,,,,RI,,1489519412
RI0000408,AMANDA,,OSBORNE,,,MALE,,,,RI,,1246618488
RI0000409,DANIEL,TIFFANY,WEAVER,,,FEMALE,,,,RI,,1218603842
RI0000410,CYNTHIA,DANIEL,WILLIAMS,,,MALE,,,,RI,,1695004368
RI0000411,HAYDEN,,OLSEN,,,MALE,,,,RI,,1933572166
RI0000412,KRISTY,WENDY,DAVIS,,,FEMALE,,,,RI,,1518973244
RI0000413,ROBERT,DANIEL,MORRIS,,,MALE,,,,RI,,1473042853
RI0000414,GABRIEL,JEFFREY,SANTOS,,,FEMALE,,,,RI,,1207508502
RI0000415,JACQUELINE,,MCMAHON,,,MALE,,,,RI,,1418573632
RI0000416,JULIE,TIMOTHY,JORDAN,,,MALE,,,,RI,,1079916132
RI0000417,CAROL,,CARLSON,,,MALE,,,,RI,,1966484249
RI0000418,MARIA,,MURPHY,,,MALE,,,,RI,,1750748270
RI0000419,KAYLA,CAITLIN,BARR,,,FEMALE,,,,RI,,1369715450
RI0000420,ERICA,BRENT,NEWTON,,,FEMALE,,,,RI,,1932595013
RI0000421,GINA,TRAVIS,HICKS,,,FEMALE,,,,RI,,1457500812
RI0000422,MATTHEW,DAVID,FLOYD,,,FEMALE,,,,RI,,1721552366
RI0000423,ERIC,,DANIEL,,,FEMALE,,,,RI,,1159701104
RI0000424,JAMES,TAMARA,NELSON,,,FEMALE,,,,RI,,1703838019
RI0000425,KATHLEEN,DANIEL,GREENE,,,FEMALE,,,,RI,,1258560990
RI0000426,KATHRYN,,MILLER,,,MALE,,,,RI,,1951201311
RI0000427,JENNIFER,,KIM,,,FEMALE,,,,RI,,1477537605
RI0000428,JOSEPH,,FRANCIS,,,MALE,,,,RI,,1993063754
RI0000429,OLIVIA,JOEL,CAMPBELL,,,FEMALE,,,,RI,,1340246804
RI0000430,MICHELLE,,MORGAN,,,MALE,,,,RI,,1221895893
RI0000431,RICHARD,,ROSS,,,MALE,,,,RI,,1005331632
RI0000432,DARYL,SYDNEY,GEORGE,,,FEMALE,,,,RI,,1875181420
RI0000433,PAMELA,,KANE,,,MALE,,,,RI,,1972834361
RI0000434,ADAM,,BARRERA,,,FEMALE,,,,RI,,1703591289
RI0000435,ADRIAN,,TAYLOR,,,MALE,,,,RI,,1127705393
RI0000436,REBECCA,TERRI,PALMER,,,FEMALE,,,,RI,,1161752429
RI0000437,WESLEY,MORGAN,BROWN,,,FEMALE,,,,RI,,1450664459
RI0000438,MARIA,ADAM,WILKINS,,,FEMALE,,,,RI,,1969613601
RI0000439,CHRISTOPHER,FELICIA,CUNNINGHAM,,,MALE,,,,RI,,1005821909
RI0000440,ZACHARY,BRADLEY,FREEMAN,,,MALE,,,,RI,,1773670116
RI0000441,AMY,,LEE,,,FEMALE,,,,RI,,1742989372
RI0000442,AMANDA,,SMITH,,,FEMALE,,,,RI,,1244567804
RI0000443,APRIL,,BRYAN,,,MALE,,,,RI,,1678538239
RI0000444,HOLLY,,CLARK,,,FEMALE,,,,RI,,1398597708
RI0000445,MARC,JOSEPH,HERNANDEZ,,,MALE,,,,RI,,1021586109
RI0000446,ERIN,,COOPER,,,MALE,,,,RI,,1366142892
RI0000447,SHARON,,MARQUEZ,,,MALE,,,,RI,,1993046358
RI0000448,ASHLEY,YESENIA,GRAY,,,FEMALE,,,,RI,,1749379815
RI0000449,AMANDA,KELLY,WALTERS,,,MALE,,,,RI,,1686874342
RI0000450,BRIAN,,WEST,,,FEMALE,,,,RI,,1207918742
RI0000451,KRISTA,,SANCHEZ,,,MALE,,,,RI,,1083629996
RI0000452,KRISTY,,HILL,,,MALE,,,,RI,,1727331208
RI0000453,ANGELA,,MORRIS,,,FEMALE,,,,RI,,1592473851
RI0000454,LAURA,DANIEL,SINGLETON,,,MALE,,,,RI,,1672232606
RI0000455,HANNAH,,CLARK,,,MALE,,,,RI,,1924685621
RI0000456,MELINDA,,GAMBLE,,,MALE,,,,RI,,1952410911
RI0000457,JEFFERY,,ACEVEDO,,,FEMALE,,,,RI,,1117816406
RI0000458,CAROLINE,MATTHEW,MORRIS,,,MALE,,,,RI,,1653979555
RI0000459,RANDY,CHRISTOPHER,WRIGHT,,,FEMALE,,,,RI,,1469521587
RI0000460,JESSICA,,ONEAL,,,FEMALE,,,,RI,,1884750991
RI0000461,MATTHEW,JOHN,BELL,,,FEMALE,,,,RI,,1934530454
RI0000462,GARY,FRANK,BENNETT,,,FEMALE,,,,RI,,1178290340
RI0000463,JOSHUA,CHRISTIAN,SPENCER,,,MALE,,,,RI,,1604036265
RI0000464,MATTHEW,,WEST,,,MALE,,,,RI,,1691580588
RI0000465,JOHN,,SALINAS,,,FEMALE,,,,RI,,1738332928
RI0000466,NATALIE,,KENNEDY,,,FEMALE,,,,RI,,1692688104
RI0000467,JENNA,,SUTTON,,,FEMALE,,,,RI,,1589339804
RI0000468,ALICIA,SUSAN,CONRAD,,,FEMALE,,,,RI,,1395359816
RI0000469,JAMES,ANNETTE,HOWELL,,,FEMALE,,,,RI,,1547398956
RI0000470,MICHELLE,DONALD,HARTMAN,,,MALE,,,,RI,,1034929271
RI0000471,STEPHANIE,,MORENO,,,FEMALE,,,,RI,,1823898944
RI0000472,JENNIFER,DEBORAH,BURTON,,,MALE,,,,RI,,1065825932
RI0000473,JESSICA,,SIMS,,,MALE,,,,RI,,1203256609
RI0000474,ELIZABETH,,WALKER,,,MALE,,,,RI,,1677538990
RI0000475,TINA,JULIE,BATES,,,MALE,,,,RI,,1185299977
RI0000476,LEONARD,BRIAN,SOSA,,,MALE,,,,RI,,1565650374
RI0000477,BRENDAN,,MCMAHON,,,MALE,,,,RI,,1079864407
RI0000478,SANDRA,,ROJAS,,,FEMALE,,,,RI,,1435171959
RI0000479,DONNA,MARY,ABBOTT,,,FEMALE,,,,RI,,1137303145
RI0000480,STEPHANIE,KAITLYN,HARDIN,,,MALE,,,,RI,,1000403014
RI0000481,LORETTA,LESLIE,FORD,,,FEMALE,,,,RI,,1832538858
RI0000482,FELICIA,,JOHNSON,,,FEMALE,,,,RI,,1704204399
RI0000483,ROGER,,SANTOS,,,MALE,,,,RI,,1306644908
RI0000484,JOSHUA,CHRISTOPHER,BROOKS,,,MALE,,,,RI,,1948835776
RI0000485,ERIN,,MARTINEZ,,,MALE,,,,RI,,1795589017
RI0000486,JAMES,,WOODS,,,MALE,,,,RI,,1785243659
RI0000487,CHRISTINA,BRENT,BAKER,,,FEMALE,,,,RI,,1174015286
RI0000488,SHARI,,WALLACE,,,FEMALE,,,,RI,,1818155387
RI0000489,EVAN,MARK,PENA,,,FEMALE,,,,RI,,1739245824
RI0000490,JENNIFER,,RODRIGUEZ,,,MALE,,,,RI,,1420277120
RI0000491,MICHAEL,,MCLAUGHLIN,,,MALE,,,,RI,,1098046389
RI0000492,JAMES,RITA,JORDAN,,,FEMALE,,,,RI,,1193675834
RI0000493,JENNIFER,,STARK,,,MALE,,,,RI,,1903534593
RI0000494,JUSTIN,BRITTANY,GLOVER,,,FEMALE,,,,RI,,1557173864
RI0000495,BRANDON,,WHEELER,,,MALE,,,,RI,,1702768600
RI0000496,PATRICIA,LEE,RICHARDS,,,MALE,,,,RI,,1545036570
RI0000497,TAMMY,ANGELA,MURPHY,,,FEMALE,,,,RI,,1243058803
RI0000498,LORETTA,AUSTIN,BENSON,,,FEMALE,,,,RI,,1994619568
RI0000499,CAITLYN,DAVID,CHAVEZ,,,FEMALE,,,,RI,,1715143479
RI0000500,JOSHUA,,WRIGHT,,,MALE,,,,RI,,1100394177
RI0000501,PATRICIA,,YOUNG,,,MALE,,,,RI,,1301182764
RI0000502,ADRIAN,TOMMY,CONWAY,,,MALE,,,,RI,,1669892738
RI0000503,PATRICIA,,BARNES,,,MALE,,,,RI,,1567231276
RI0000504,JOSE,,MALONE,,,MALE,,,,RI,,1305062843
RI0000505,JACQUELINE,,SHORT,,,FEMALE,,,,RI,,1730878487
RI0000506,BRANDON,,JOHNSON,,,MALE,,,,RI,,1928722451
RI0000507,CODY,,LEE,,,MALE,,,,RI,,1526854969
RI0000508,KATHERINE,,BUTLER,,,FEMALE,,,,RI,,1164749012
RI0000509,BRIAN,BRIANNA,COLE,,,MALE,,,,RI,,1212515125
RI0000510,JERMAINE,,BURNS,,,MALE,,,,RI,,1372758339
RI0000511,JENNIFER,,SPENCER,,,FEMALE,,,,RI,,1666255506
RI0000512,DONALD,BRUCE,CLINE,,,MALE,,,,RI,,1135510739
RI0000513,DAVID,SCOTT,SHERMAN,,,FEMALE,,,,RI,,1199135660
RI0000514,JESSICA,,HEATH,,,FEMALE,,,,RI,,1797374973
RI0000515,JASON,,OWENS,,,MALE,,,,RI,,1100606115
RI0000516,ROBERTO,,DAVIS,,,FEMALE,,,,RI,,1294242793
RI0000517,WILLIAM,HOWARD,BAXTER,,,FEMALE,,,,RI,,1518775376
RI0000518,CHELSEA,,MURPHY,,,MALE,,,,RI,,1405235521
RI0000519,TYLER,,MARTINEZ,,,FEMALE,,,,RI,,1791404809
RI0000520,MEGAN,KYLE,FLORES,,,MALE,,,,RI,,1867366563
RI0000521,RANDY,JOHN,BAKER,,,MALE,,,,RI,,1736593198
RI0000522,MICHELLE,,JOHNSON,,,FEMALE,,,,RI,,1414154103
RI0000523,ISABEL,,RASMUSSEN,,,FEMALE,,,,RI,,1229945467
RI0000524,PHILLIP,BETTY,PETERSON,,,FEMALE,,,,RI,,1650615843
RI0000525,ELIZABETH,,HARRISON,,,FEMALE,,,,RI,,1539548054
RI0000526,CHARLENE,,FISHER,,,FEMALE,,,,RI,,1995799789
RI0000527,BRIANNA,RICHARD,ROGERS,,,MALE,,,,RI,,1659633378
RI0000528,CHASE,,RITTER,,,FEMALE,,,,RI,,1486421382
RI0000529,MICHELE,SHAWN,WEBER,,,FEMALE,,,,RI,,1233215840
RI0000530,STACEY,ALLISON,BROWN,,,FEMALE,,,,RI,,1536755338
RI0000531,VERONICA,,MARQUEZ,,,MALE,,,,RI,,1699660636
RI0000532,BRIAN,MORGAN,MEJIA,,,MALE,,,,RI,,1112345124
RI0000533,JAY,,TURNER,,,FEMALE,,,,RI,,1283440928
RI0000534,JOHN,,BOWMAN,,,FEMALE,,,,RI,,1151469491
RI0000535,LISA,,TAYLOR,,,FEMALE,,,,RI,,1599419518
RI0000536,STEPHEN,,FRENCH,,,MALE,,,,RI,,1479245681
RI0000537,LAURA,LINDA,HALL,,,MALE,,,,RI,,1642849613
RI0000538,MICHAEL,,DOUGLAS,,,FEMALE,,,,RI,,1099156725
RI0000539,MICHAEL,,JOYCE,,,MALE,,,,RI,,1979830488
RI0000540,KRISTIN,CHRISTOPHER,REYNOLDS,,,MALE,,,,RI,,1422472004
RI0000541,WENDY,GLENN,WHEELER,,,MALE,,,,RI,,1609163211
RI0000542,MICHAEL,,HART,,,MALE,,,,RI,,1049803185
RI0000543,JESUS,DIANE,WEBB,,,MALE,,,,RI,,1868377921
RI0000544,RUTH,AMBER,WELLS,,,FEMALE,,,,RI,,1990455883
RI0000545,REBECCA,ROBERT,MORALES,,,MALE,,,,RI,,1545858605
RI0000546,CHRISTINE,,SKINNER,,,FEMALE,,,,RI,,1304415696
RI0000547,BRIAN,JUSTIN,JOHNSON,,,FEMALE,,,,RI,,1096140873
RI0000548,SHELBY,FRANK,RIVERS,,,FEMALE,,,,RI,,1423474568
RI0000549,GARRETT,CAMERON,WEAVER,,,MALE,,,,RI,,1449742644
RI0000550,LISA,ZACHARY,WOLF,,,MALE,,,,RI,,1484301152
RI0000551,KATHLEEN,DERRICK,CONRAD,,,FEMALE,,,,RI,,1311626627
RI0000552,KEVIN,ROBERT,GONZALEZ,,,MALE,,,,RI,,1876252429
RI0000553,KIM,SHANNON,ATKINSON,,,MALE,,,,RI,,1959810989
RI0000554,JANICE,,JOHNSON,,,MALE,,,,RI,,1770986512
RI0000555,WILLIAM,,HORTON,,,MALE,,,,RI,,1348612268
RI0000556,JOHN,PHILIP,GALLOWAY,,,MALE,,,,RI,,1281351027
RI0000557,KAYLA,,ELLIOTT,,,MALE,,,,RI,,1544126558
RI0000558,WILLIAM,MICHAEL,NELSON,,,MALE,,,,RI,,1540347066
RI0000559,STEPHANIE,PEGGY,TRAN,,,FEMALE,,,,RI,,1581413063
RI0000560,BARBARA,,ASHLEY,,,FEMALE,,,,RI,,1430321031
RI0000561,MARK,MEGAN,GENTRY,,,FEMALE,,,,RI,,1048422545
RI0000562,ANDRE,,MENDOZA,,,MALE,,,,RI,,1573974913
RI0000563,GREGORY,KAYLEE,RAY,,,FEMALE,,,,RI,,1985934818
RI0000564,TYLER,,DAVIS,,,MALE,,,,RI,,1428259488
RI0000565,JESSICA,WAYNE,JOHNSON,,,FEMALE,,,,RI,,1660139674
RI0000566,DANIEL,,ROBERTS,,,MALE,,,,RI,,1907304216
RI0000567,HANNAH,CHRISTOPHER,WADE,,,FEMALE,,,,RI,,1187123136
RI0000568,CHRIS,,CALDWELL,,,FEMALE,,,,RI,,1615741074
RI0000569,JAMIE,,CUMMINGS,,,FEMALE,,,,RI,,1360260912
RI0000570,WENDY,,KING,,,MALE,,,,RI,,1559508491
RI0000571,STEPHANIE,,SCOTT,,,MALE,,,,RI,,1090758109
RI0000572,ANTHONY,LARRY,BURKE,,,FEMALE,,,,RI,,1981011582
RI0000573,MICHAEL,RYAN,LOWE,,,FEMALE,,,,RI,,1267691700
RI0000574,MICHELE,TONI,PERRY,,,MALE,,,,RI,,1541311170
RI0000575,ANGELA,,VAUGHN,,,FEMALE,,,,RI,,1718893215
RI0000576,DAVID,,MARTINEZ,,,FEMALE,,,,RI,,1386262402
RI0000577,KRISTINA,WHITNEY,SCOTT,,,MALE,,,,RI,,1732251096
RI0000578,MELISSA,,WATSON,,,FEMALE,,,,RI,,1972686812
RI0000579,STACEY,BRANDON,MCGEE,,,MALE,,,,RI,,1008083054
RI0000580,JOHN,,MELENDEZ,,,FEMALE,,,,RI,,1819985421
RI0000581,JEFFREY,BARBARA,HARRINGTON,,,MALE,,,,RI,,1490968370
RI0000582,ANN,STEVEN,MOSLEY,,,MALE,,,,RI,,1100260377
RI0000583,FRANK,WILLIAM,VILLA,,,MALE,,,,RI,,1632552515
RI0000584,JASMIN,ANTHONY,HERNANDEZ,,,FEMALE,,,,RI,,1058159558
RI0000585,CHRISTOPHER,,WASHINGTON,,,MALE,,,,RI,,1736781535
RI0000586,FRED,PHILIP,OCONNELL,,,FEMALE,,,,RI,,1137489572
RI0000587,ALICIA,CHAD,GRAY,,,FEMALE,,,,RI,,1321223754
RI0000588,JONATHAN,CHERYL,MORALES,,,FEMALE,,,,RI,,1696066183
RI0000589,ALEXA,,SCHULTZ,,,FEMALE,,,,RI,,1013865696
RI0000590,JAMES,CONNIE,PHILLIPS,,,MALE,,,,RI,,1181700727
RI0000591,CHARLES,,BROOKS,,,MALE,,,,RI,,1120394239
RI0000592,AMANDA,,MOORE,,,MALE,,,,RI,,1404930478
RI0000593,STEVE,MONIQUE,MORRIS,,,MALE,,,,RI,,1910300212
RI0000594,PAMELA,MARY,TAYLOR,,,FEMALE,,,,RI,,1523474382
RI0000595,KATHRYN,,BROWN,,,FEMALE,,,,RI,,1229213135
RI0000596,REBECCA,JUAN,SMITH,,,MALE,,,,RI,,1810290668
RI0000597,BRANDON,,MCINTYRE,,,MALE,,,,RI,,1244105757
RI0000598,ROBERTO,CRYSTAL,BARBER,,,FEMALE,,,,RI,,1602465232
RI0000599,AMANDA,,SAVAGE,,,FEMALE,,,,RI,,1315756591
RI0000600,MATTHEW,,BENNETT,,,FEMALE,,,,RI,,1912723114
RI0000601,JORDAN,,HANSEN,,,MALE,,,,RI,,1680302511
RI0000602,LISA,MATTHEW,SMITH,,,FEMALE,,,,RI,,1893602636
RI0000603,BRAD,,BAILEY,,,FEMALE,,,,RI,,1250672902
RI0000604,BRIAN,ERIK,JENKINS,,,FEMALE,,,,RI,,1037437940
RI0000605,KENNETH,,ANDERSON,,,FEMALE,,,,RI,,1684712464
RI0000606,KELLY,MICHAEL,CHRISTENSEN,,,FEMALE,,,,RI,,1906593725
RI0000607,ZACHARY,,MCCARTHY,,,MALE,,,,RI,,1494744166
RI0000608,JULIE,,BROWN,,,FEMALE,,,,RI,,1047052986
RI0000609,RICHARD,,PALMER,,,FEMALE,,,,RI,,1472152735
RI0000610,HEATHER,,TAPIA,,,MALE,,,,RI,,1381344017
RI0000611,LISA,,PARKER,,,FEMALE,,,,RI,,1892233121
RI0000612,TONY,,SANDERS,,,MALE,,,,RI,,1124358583
RI0000613,WILLIAM,ANGELA,HALL,,,MALE,,,,RI,,1075152152
RI0000614,BARBARA,ERICA,MORGAN,,,FEMALE,,,,RI,,1612606804
RI0000615,DONNA,THOMAS,JOHNSON,,,MALE,,,,RI,,1359331222
RI0000616,ANN,CHAD,WARE,,,FEMALE,,,,RI,,1930260538
RI0000617,DEBRA,ANNETTE,GARDNER,,,FEMALE,,,,RI,,1119704766
RI0000618,CINDY,SHARON,MURRAY,,,FEMALE,,,,RI,,1128073557
RI0000619,GRANT,MELODY,WILLIAMS,,,FEMALE,,,,RI,,1302973347
RI0000620,DANNY,TIFFANY,CRUZ,,,FEMALE,,,,RI,,1472448776
RI0000621,BRIAN,,JONES,,,MALE,,,,RI,,1410940230
RI0000622,STEPHEN,RHONDA,RODRIGUEZ,,,FEMALE,,,,RI,,1191659158
RI0000623,CHRISTINA,LAUREN,SCHULTZ,,,FEMALE,,,,RI,,1049960741
RI0000624,CYNTHIA,SHELIA,WHITE,,,FEMALE,,,,RI,,1546490067
RI0000625,SCOTT,CLIFFORD,JAMES,,,FEMALE,,,,RI,,1182185078
RI0000626,TYLER,SONIA,SHAW,,,FEMALE,,,,RI,,1225997156
RI0000627,AMANDA,,MURPHY,,,FEMALE,,,,RI,,1581128122
RI0000628,SUSAN,,GONZALEZ,,,MALE,,,,RI,,1335684266
RI0000629,ROBERT,JEFFREY,GARRETT,,,FEMALE,,,,RI,,1776684979
RI0000630,TAMI,,WILLIAMS,,,MALE,,,,RI,,1951581375
RI0000631,CHERYL,VANESSA,THOMPSON,,,MALE,,,,RI,,1987229053
RI0000632,CHARLES,ZACHARY,NGUYEN,,,MALE,,,,RI,,1767668686
RI0000633,MICHELE,,NORRIS,,,MALE,,,,RI,,1830986787
RI0000634,AMANDA,ANN,DOUGLAS,,,MALE,,,,RI,,1660758411
RI0000635,AMBER,KENDRA,LOPEZ,,,MALE,,,,RI,,1176747809
RI0000636,SHERYL,JACQUELINE,HANNA,,,MALE,,,,RI,,1811537521
RI0000637,SAMANTHA,,NEAL,,,FEMALE,,,,RI,,1349193960
RI0000638,CHELSEA,,HUDSON,,,MALE,,,,RI,,1923174195
RI0000639,ELLEN,ANDREA,BARTLETT,,,FEMALE,,,,RI,,1642000639
RI0000640,RICHARD,SANDRA,TUCKER,,,MALE,,,,RI,,1807744417
RI0000641,NICOLE,KIMBERLY,FIGUEROA,,,MALE,,,,RI,,1576734236
RI0000642,GLENN,,PINEDA,,,MALE,,,,RI,,1962510739
RI0000643,APRIL,KELLY,JACKSON,,,FEMALE,,,,RI,,1317311741
RI0000644,SHARON,JEAN,HOLLOWAY,,,FEMALE,,,,RI,,1797831325
RI0000645,GLORIA,,SIMS,,,MALE,,,,RI,,1615646717
RI0000646,WENDY,,BURNS,,,FEMALE,,,,RI,,1264488057
RI0000647,AMANDA,MICHAEL,BUCHANAN,,,FEMALE,,,,RI,,1418385680
RI0000648,DAVID,JASON,SOTO,,,FEMALE,,,,RI,,1918568963
RI0000649,PAMELA,,DAWSON,,,MALE,,,,RI,,1488915779
RI0000650,RAYMOND,,CLARK,,,FEMALE,,,,RI,,1267485328
RI0000651,LORI,OLIVIA,HALL,,,FEMALE,,,,RI,,1115784293
RI0000652,BRITTANY,,HUDSON,,,MALE,,,,RI,,1408726093
RI0000653,MICHELLE,,TAYLOR,,,MALE,,,,RI,,1105714472
RI0000654,JEREMIAH,,MELTON,,,FEMALE,,,,RI,,1862251873
RI0000655,KEVIN,BRANDI,JACOBS,,,FEMALE,,,,RI,,1652034822
RI0000656,MATTHEW,,BROWN,,,FEMALE,,,,RI,,1155244216
RI0000657,MARK,,SHAW,,,FEMALE,,,,RI,,1991664317
RI0000658,DAVID,,TORRES,,,MALE,,,,RI,,1478531020
RI0000659,TIFFANY,CYNTHIA,HALL,,,FEMALE,,,,RI,,1044496568
RI0000660,DAVID,MICHAEL,RANDALL,,,FEMALE,,,,RI,,1205891850
RI0000661,KYLE,,BLAKE,,,MALE,,,,RI,,1154221483
RI0000662,LISA,,GOMEZ,,,MALE,,,,RI,,1156695392
RI0000663,THOMAS,JAMES,SIMS,,,FEMALE,,,,RI,,1440464274
RI0000664,CRAIG,MELISSA,HOWARD,,,MALE,,,,RI,,1764492029
RI0000665,KELLY,SABRINA,PERKINS,,,FEMALE,,,,RI,,1928410249
RI0000666,ANGELA,,DIXON,,,MALE,,,,RI,,1830277944
RI0000667,SARAH,,ROSS,,,MALE,,,,RI,,1638048862
RI0000668,SAMANTHA,ANTHONY,CARR,,,FEMALE,,,,RI,,1371424615
RI0000669,MATTHEW,,MARTIN,,,MALE,,,,RI,,1859147202
RI0000670,WILLIAM,,FOWLER,,,MALE,,,,RI,,1645074872
RI0000671,DANIEL,,REYES,,,MALE,,,,RI,,1791409619
RI0000672,TIFFANY,KAREN,WRIGHT,,,MALE,,,,RI,,1913652905
RI0000673,JUAN,JONATHAN,NICHOLSON,,,MALE,,,,RI,,1871979803
RI0000674,ERIKA,,JOHNSON,,,FEMALE,,,,RI,,1192425689
RI0000675,WILLIAM,DAVID,ZIMMERMAN,,,MALE,,,,RI,,1898105828
RI0000676,MARCO,TAYLOR,STEELE,,,FEMALE,,,,RI,,1671391674
RI0000677,BARBARA,MARIA,BUCKLEY,,,FEMALE,,,,RI,,1650965872
RI0000678,MASON,,SLOAN,,,MALE,,,,RI,,1758108180
RI0000679,ROBIN,ERIC,LANE,,,MALE,,,,RI,,1867629158
RI0000680,AMANDA,ANDREW,HOLT,,,FEMALE,,,,RI,,1828132872
RI0000681,ANDREW,,SHAW,,,MALE,,,,RI,,1506595996
RI0000682,KIMBERLY,,GONZALEZ,,,MALE,,,,RI,,1288383272
RI0000683,LINDSEY,,MARTINEZ,,,MALE,,,,RI,,1322175378
RI0000684,MICHAEL,,FRANKLIN,,,FEMALE,,,,RI,,1159148252
RI0000685,CHARLES,,JENKINS,,,FEMALE,,,,RI,,1389508245
