RECID,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESUFFIX,SASID,RECORDFOUND,SEARCHDATE,COLLEGECODE,COLLEGENAME,COLLEGESTATE,COLLEGETYPE,PUBLICPRIVATE,ENROLLBEGIN,ENROLLEND,ENROLLSTATUS,GRADUATED,GRADUATIONDATE,DEGREETITLE,MAJOR,COLLEGESEQ,CREDIT,ENROLLFIRST,ENROLLLAST,HSGRADDATE,HSEXITTYPE,HSCODE,HSNAME,DISTCODE,DISTNAME,SEX,RACE,RACE7,LUNCH,IEP,LEP,
900088,RYAN,,SMITH,,1365058942,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,W,WH7,N,Y,Y,
900089,ANGELA,RACHEL,JOHNS,,1715220785,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,I,BL7,N,N,Y,
900090,ANGELA,RACHEL,JOHNS,,1715220785,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,I,BL7,N,N,Y,
900091,JESSICA,,PEREZ,,1115416614,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,W,MU7,Y,Y,N,
900092,JESSICA,,PEREZ,,1115416614,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,W,MU7,Y,Y,N,
900093,JESSICA,,PEREZ,,1115416614,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,W,MU7,Y,Y,N,
900094,JESSICA,,PEREZ,,1115416614,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,AS,NURSING,5,0,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,W,MU7,Y,Y,N,
900095,MARGARET,,MATHIS,,1072490435,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,H,AS7,Y,N,N,
900096,SUSAN,,ANDERSON,,1027151413,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,BL7,N,N,Y,
900097,SUSAN,,ANDERSON,,1027151413,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,BL7,N,N,Y,
900098,MICHELLE,,PARKER,,1984000010,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,AS7,N,N,Y,
900099,JOHNNY,EVAN,WALL,,1994410712,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,B,WH7,N,N,N,
900100,RYAN,,VASQUEZ,,1350407030,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,E,AI7,Y,Y,Y,
900101,RYAN,,VASQUEZ,,1350407030,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,E,AI7,Y,Y,Y,
900102,ERNEST,KAYLA,WILSON,,1457099937,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,M,A,AI7,Y,N,N,
900103,DANA,,WHITE,,1757100773,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,I,WH7,Y,N,Y,
900104,DANA,,WHITE,,1757100773,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,AS,BUSINESS,3,0,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,I,WH7,Y,N,Y,
900105,DANA,,WHITE,,1757100773,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,AS,BIOLOGY,4,1,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,I,WH7,Y,N,Y,
900106,CODY,DONNA,BARRY,,1870006310,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,E,BL7,Y,N,Y,
900107,RHONDA,SHELBY,HALL,,1341016505,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,I,HI7,Y,N,Y,
900108,RHONDA,SHELBY,HALL,,1341016505,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,Y,00:00.0,BA,NURSING,3,0.25,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,I,HI7,Y,N,Y,
900109,AMY,ASHLEY,LEWIS,,1626858137,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,A,BL7,N,Y,N,
900110,AMY,ASHLEY,LEWIS,,1626858137,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,A,BL7,N,Y,N,
900111,AMY,ASHLEY,LEWIS,,1626858137,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,AS,BUSINESS,4,1,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,A,BL7,N,Y,N,
900112,AMY,ASHLEY,LEWIS,,1626858137,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,5,0,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,A,BL7,N,Y,N,
900113,DANIEL,CURTIS,GEORGE,SR,1749821862,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,H,BL7,Y,N,Y,
900114,DANIEL,CURTIS,GEORGE,SR,1749821862,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BA,BIOLOGY,3,0.25,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,H,BL7,Y,N,Y,
900115,JOSEPH,,HANSEN,,1820122512,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,I,AS7,N,N,Y,
900116,JERRY,,SMITH,,1133598098,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,F,I,AI7,Y,Y,Y,
900117,JAMES,AMANDA,RUSSELL,,1615090376,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,W,Y,00:00.0,AS,NURSING,2,0.25,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,F,I,MU7,Y,Y,Y,
900118,JAMES,AMANDA,RUSSELL,,1615090376,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,F,I,MU7,Y,Y,Y,
900119,JAMES,AMANDA,RUSSELL,,1615090376,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,4,0,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,F,I,MU7,Y,Y,Y,
900120,KRISTINA,MARIA,BUCKLEY,,1592719001,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,I,AS7,N,Y,N,
900121,SAMANTHA,,CARTER,,1875209242,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,M,I,BL7,N,Y,Y,
900122,JOSHUA,,KELLY,,1684464171,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,M,B,MU7,Y,N,N,
900123,DANIEL,RAYMOND,CAMPBELL,,1538329172,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BS,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,AS7,N,Y,Y,
900124,ALEXA,,YOUNG,,1837061342,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,MU7,Y,N,Y,
900125,ALEXA,,YOUNG,,1837061342,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,MU7,Y,N,Y,
900126,LINDA,JEREMY,MCCORMICK,,1615282993,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,I,AS7,N,Y,Y,
900127,LINDA,JEREMY,MCCORMICK,,1615282993,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,I,AS7,N,Y,Y,
900128,KYLE,,CHOI,,1735834637,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,I,AI7,Y,Y,Y,
900129,SANDRA,TAYLOR,WEAVER,,1270812111,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,M,I,WH7,Y,N,Y,
900130,SANDRA,TAYLOR,WEAVER,,1270812111,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,M,I,WH7,Y,N,Y,
900131,OSCAR,,CURTIS,,1282243093,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,F,A,BL7,N,Y,Y,
900132,ROBERT,DENNIS,STEWART,,1738917099,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,AI7,Y,N,N,
900133,ROBERT,DENNIS,STEWART,,1738917099,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,AI7,Y,N,N,
900134,AMANDA,SHERI,DURAN,,1542475064,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,A,WH7,Y,Y,Y,
900135,JEFFREY,,LAWSON,JR,1318559062,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,H,WH7,N,N,Y,
900136,JOHN,APRIL,RODGERS,,1197374056,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,A,AI7,N,Y,N,
900137,SYDNEY,RHONDA,CASTILLO,,1391684657,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,BS,BUSINESS,2,1,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,B,BL7,N,N,N,
900138,TAMMY,,HARPER,,1402768055,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,E,BL7,Y,Y,Y,
900139,TAMMY,,HARPER,,1402768055,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,E,BL7,Y,Y,Y,
900140,HEATHER,,CAMPOS,,1969898463,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,F,W,WH7,Y,Y,N,
900141,DENNIS,RODNEY,MORRIS,,1823829579,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,BA,BUSINESS,2,1,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,W,MU7,Y,N,Y,
900142,STEPHANIE,,JONES,,1621305638,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,H,AS7,Y,N,Y,
900143,JONATHAN,,DRAKE,,1831447592,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,BS,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,B,AS7,N,N,N,
900144,JOSE,,ALLISON,,1203349942,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,H,WH7,N,Y,N,
900145,JOSE,,ALLISON,,1203349942,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,AS,BIOLOGY,3,0,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,H,WH7,N,Y,N,
900146,SHELLY,,MCBRIDE,,1180129966,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,A,AI7,Y,Y,N,
900147,JAMES,THOMAS,ADAMS,,1496035160,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,A,AS7,N,N,Y,
900148,JAMES,THOMAS,ADAMS,,1496035160,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BS,NURSING,3,0,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,A,AS7,N,N,Y,
900149,JAMES,THOMAS,ADAMS,,1496035160,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,A,AS7,N,N,Y,
900150,JAMES,THOMAS,ADAMS,,1496035160,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,BS,BIOLOGY,5,0,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,A,AS7,N,N,Y,
900151,DAVID,,WATKINS,,1139938934,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,B,MU7,N,N,Y,
900152,KARA,,LOGAN,,1632685801,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,A,AS7,N,N,Y,
900153,MARIA,COREY,FISCHER,,1251716620,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,I,AS7,Y,N,N,
900154,MARIA,COREY,FISCHER,,1251716620,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,I,AS7,Y,N,N,
900155,FRANK,,SANTOS,,1147854122,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,Y,00:00.0,BS,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,F,E,AS7,Y,N,Y,
900156,LISA,,CONRAD,JR,1413736790,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,BA,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,W,AS7,Y,N,N,
900157,LISA,,CONRAD,JR,1413736790,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,W,AS7,Y,N,N,
900158,LISA,,CONRAD,JR,1413736790,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,4,0,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,W,AS7,Y,N,N,
900159,GLORIA,THERESA,MORGAN,,1352820494,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,H,AI7,N,N,N,
900160,CRYSTAL,,COOK,,1884245310,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,NURSING,2,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,E,BL7,N,N,Y,
900161,KAREN,,SMITH,,1299323386,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,BL7,Y,N,N,
900162,KAREN,,SMITH,,1299323386,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,Y,00:00.0,AS,BIOLOGY,3,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,BL7,Y,N,N,
900163,PATRICK,ASHLEY,JACKSON,,1857847393,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BS,NURSING,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,W,AS7,N,N,N,
900164,RACHEL,,ROBINSON,,1964746388,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,A,BL7,N,N,N,
900165,RACHEL,,ROBINSON,,1964746388,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,A,BL7,N,N,N,
900166,RACHEL,,ROBINSON,,1964746388,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,BA,BUSINESS,4,1,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,A,BL7,N,N,N,
900167,ANA,JACQUELINE,YANG,,1205235955,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,BL7,Y,Y,N,
900168,ANA,JACQUELINE,YANG,,1205235955,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,BL7,Y,Y,N,
900169,ANA,JACQUELINE,YANG,,1205235955,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,AS,NURSING,4,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,BL7,Y,Y,N,
900170,DAVID,DAVID,HOLT,,1271449229,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,H,AI7,Y,Y,Y,
900171,ANGEL,,JENSEN,,1117633886,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,BS,BUSINESS,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,E,MU7,N,N,Y,
900172,ANGEL,,JENSEN,,1117633886,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,E,MU7,N,N,Y,
900173,TONYA,AMANDA,JOHNSON,,1167290707,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,AS,BUSINESS,2,0.25,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,B,AS7,Y,N,N,
900174,JOSHUA,MICHAEL,BAILEY,,1517810618,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,W,MU7,Y,Y,N,
900175,OLIVIA,BONNIE,MEADOWS,,1694135886,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,BL7,Y,N,Y,
900176,OLIVIA,BONNIE,MEADOWS,,1694135886,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,BL7,Y,N,Y,
900177,OLIVIA,BONNIE,MEADOWS,,1694135886,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BA,BIOLOGY,4,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,BL7,Y,N,Y,
900178,OLIVIA,BONNIE,MEADOWS,,1694135886,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,AS,BIOLOGY,5,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,BL7,Y,N,Y,
